0
0.0152056
0.0571853
0.120509
0.199793
0.289854
0.386082
0.484024
0.579275
0.668435
0.75177
0.830339
0.905085
0.976936
1.04707
1.11677
1.18734
1.25985
1.33398
1.40905
1.48437
1.55941
1.63429
1.70926
1.78454
1.86028
1.93644
2.01294
2.0897
2.16651
2.24262
2.31713
2.38918
2.45833
2.52596
2.59386
2.66382
2.73765
2.81718
2.9043
3.00097
3.10792
3.22065
3.33335
3.44052
3.53698
3.61599
3.66964
3.68946
