0.999569 , 0.0290887
0.999901 , 0.0128897
0.99994 , -0.00850924
0.999339 , -0.0352846
0.997707 , -0.0670494
0.995097 , -0.0984756
0.991214 , -0.131854
0.985066 , -0.171673
0.975363 , -0.220132
0.964164 , -0.265032
0.953914 , -0.299951
0.946726 , -0.322008
0.94417 , -0.329458
0.946176 , -0.323629
0.952445 , -0.30461
0.961959 , -0.272963
0.972461 , -0.232752
0.980993 , -0.193724
0.987534 , -0.157055
0.992516 , -0.121687
0.996052 , -0.0883414
0.997967 , -0.063471
0.998791 , -0.049088
0.998972 , -0.0453158
0.998721 , -0.0505232
0.998289 , -0.0584139
0.99772 , -0.0674371
0.996979 , -0.0776046
0.996157 , -0.0875589
0.995769 , -0.0918946
0.996014 , -0.0891761
0.996879 , -0.0788311
0.998036 , -0.0624827
0.998683 , -0.0512645
0.998788 , -0.0492176
0.998403 , -0.0563963
0.997349 , -0.0725019
0.995063 , -0.098849
0.991124 , -0.132525
0.985434 , -0.169697
0.979592 , -0.200908
0.978994 , -0.203851
0.984159 , -0.176833
0.993054 , -0.115091
0.999431 , -0.0188598
0.997667 , 0.064898
0.991601 , 0.1283
0.984697 , 0.173916
0.984697 , 0.173916
