0.0027527,0.00129547
0.0207906,-0.00366127
0.0710753,-0.0167929
0.147863,-0.0354916
0.245411,-0.0571495
0.357509,-0.0793168
0.47609,-0.100176
0.59262,-0.118069
0.698565,-0.131334
0.787316,-0.138908
0.859955,-0.142097
0.919488,-0.142801
0.968921,-0.142921
1.01127,-0.143848
1.04962,-0.14493
1.08705,-0.145008
1.12664,-0.142921
1.17101,-0.138724
1.22087,-0.137333
1.27646,-0.144878
1.33802,-0.167492
1.40553,-0.208407
1.478,-0.259269
1.55419,-0.308823
1.63286,-0.345816
1.713,-0.362162
1.79454,-0.362443
1.87763,-0.354411
1.96243,-0.345816
2.04937,-0.342612
2.13989,-0.343564
2.23569,-0.345643
2.33847,-0.345816
2.449,-0.341903
2.56424,-0.33512
2.68022,-0.327532
2.79296,-0.321204
2.89879,-0.317859
2.99534,-0.317843
3.08054,-0.32116
3.15235,-0.327814
3.20897,-0.337355
3.24981,-0.347526
3.27455,-0.355617
,
