Time(s),Lateral Error(m),Heading Error(deg),Heading angular velocity(deg),speed(m/s),delta(deg),Acc(m/s^20.078000,0.000705,-12.136837,-0.264176,0.154404,-8.000000,14.000000
0.180000,0.037300,-11.944312,-3.546154,0.899680,4.000000,2.000000
0.282000,0.046000,-11.603809,-2.581254,0.991329,4.000000,0.000000
0.414000,0.057806,-11.500173,0.006670,1.002925,4.000000,0.000000
0.520000,0.072414,-11.657905,1.262018,1.001899,-25.000000,0.000000
0.649000,0.093676,-11.716455,-0.866299,1.006850,-25.000000,0.000000
0.758000,0.117348,-11.278043,-6.308292,1.044567,-25.000000,0.000000
0.893000,0.124987,-10.493175,-9.397031,1.046038,-25.000000,0.000000
0.996000,0.120823,-9.150297,-11.190651,1.022453,7.000000,0.000000
1.129000,0.118064,-8.177883,-9.110574,0.992208,-12.000000,0.000000
1.234000,0.117578,-7.208961,-6.446718,0.997883,-14.000000,0.000000
1.365000,0.118292,-6.588349,-6.730523,1.003563,-12.000000,0.000000
1.472000,0.125604,-5.842468,-6.240225,1.002706,-12.000000,0.000000
1.609000,0.123835,-5.289072,-6.343599,1.005633,-14.000000,0.000000
1.717000,0.112209,-4.499626,-6.503909,1.007001,-14.000000,0.000000
1.853000,0.108066,-3.923225,-6.550352,1.006679,-14.000000,0.000000
1.957000,0.105411,-3.126609,-6.534808,1.006618,-14.000000,0.000000
2.093000,0.099945,-2.555390,-6.509729,1.006653,23.000000,0.000000
2.196000,0.090471,-1.907580,-5.281462,0.994554,23.000000,0.000000
2.332000,0.081993,-1.627332,-0.396019,1.005301,23.000000,0.000000
2.444000,0.088771,-1.943480,3.651344,1.022426,-12.000000,0.000000
2.576000,0.112101,-2.617187,3.674311,0.997326,-12.000000,0.000000
2.684000,0.120462,-2.944665,0.477485,1.003274,-12.000000,0.000000
2.816000,0.116777,-2.985236,-3.097626,1.009816,-14.000000,0.000000
2.920000,0.114286,-2.716548,-4.739871,1.011663,23.000000,0.000000
3.052000,0.109754,-2.231958,-4.062945,0.996477,23.000000,0.000000
3.155000,0.109882,-2.154799,-0.786195,1.003606,23.000000,0.000000
3.287000,0.126659,-2.850147,5.555967,1.035498,-12.000000,0.000000
3.396000,0.141857,-3.653435,6.004256,1.007046,25.000000,0.000000
3.531000,0.161285,-4.692329,7.572514,1.025688,5.000000,0.000000
3.639000,0.184913,-5.704487,7.884066,1.008957,5.000000,0.000000
3.750000,0.216451,-6.759381,4.385944,0.991259,-26.000000,0.000000
3.887000,0.233118,-7.207055,0.385543,1.004675,-26.000000,0.000000
3.995000,0.245036,-7.229879,-5.559786,1.036239,22.000000,0.000000
4.131000,0.246360,-6.813851,-6.349041,1.004159,-23.000000,0.000000
4.232000,0.243482,-6.086064,-8.449427,1.028700,-23.000000,0.000000
4.367000,0.237588,-5.354945,-10.188710,1.031598,-23.000000,0.000000
4.475000,0.228768,-4.143527,-10.869381,1.019159,-21.000000,0.000000
4.610000,0.207664,-3.178873,-11.063548,1.014652,-21.000000,0.000000
4.726000,0.192851,-2.338177,-10.997736,1.011112,-18.000000,0.000000
4.838000,0.172763,-1.234296,-10.056389,1.002441,-18.000000,0.000000
4.966000,0.157332,-0.563382,-9.675884,1.004217,-3.000000,0.000000
5.076000,0.145897,-0.121449,-6.436469,0.988814,-3.000000,0.000000
5.214000,0.138077,-0.019100,-3.935188,0.990959,-3.000000,0.000000
5.326000,0.121969,0.021766,-2.689280,0.996155,-3.000000,0.000000
5.462000,0.116544,-0.129050,0.188635,0.548683,26.000000,-3.000000
5.570000,0.126916,-0.191038,1.346883,0.589897,17.000000,5.000000
5.706000,0.132428,-1.538354,5.315976,1.003995,17.000000,0.000000
5.814000,0.146229,-2.636085,7.000118,1.019785,-13.000000,0.000000
