ref x,ref y),x,y
43.957737,-6.084169,43.8612,-6.177625
43.957737,-6.084169,43.890643,-6.191101
43.957737,-6.084169,43.920108,-6.204643
43.957737,-6.084169,43.949569,-6.21825
44.04879,-6.126342,43.979041,-6.231834
44.04879,-6.126342,44.008495,-6.245425
44.04879,-6.126342,44.037937,-6.259036
44.139587,-6.169155,44.067369,-6.272725
44.139587,-6.169155,44.096771,-6.286517
44.139587,-6.169155,44.126165,-6.300348
44.230156,-6.212531,44.155559,-6.31419
44.230156,-6.212531,44.184936,-6.328071
44.230156,-6.212531,44.214289,-6.342012
44.320518,-6.25639,44.243646,-6.355917
44.320518,-6.25639,44.272977,-6.369856
44.320518,-6.25639,44.302286,-6.383822
44.410698,-6.300653,44.33158,-6.397695
44.410698,-6.300653,44.360849,-6.411531
44.410698,-6.300653,44.390111,-6.425338
44.500725,-6.345242,44.419394,-6.439034
44.500725,-6.345242,44.448678,-6.452688
44.500725,-6.345242,44.47797,-6.466304
44.590622,-6.390078,44.507293,-6.479828
44.590622,-6.390078,44.536623,-6.493332
44.590622,-6.390078,44.565963,-6.506818
44.680416,-6.43508,44.595309,-6.52028
44.680416,-6.43508,44.624669,-6.533645
44.680416,-6.43508,44.654019,-6.546976
44.77013,-6.480171,44.683361,-6.560251
44.77013,-6.480171,44.712695,-6.573503
44.77013,-6.480171,44.74203,-6.58674
44.859791,-6.525272,44.771352,-6.599928
44.859791,-6.525272,44.800642,-6.612976
44.859791,-6.525272,44.829918,-6.625914
44.949425,-6.570303,44.859162,-6.638789
44.949425,-6.570303,44.888396,-6.651616
44.949425,-6.570303,44.917628,-6.664402
44.949425,-6.570303,44.946858,-6.677152
45.039055,-6.615186,44.976088,-6.689877
45.039055,-6.615186,45.005318,-6.702523
45.039055,-6.615186,45.034521,-6.715086
45.128708,-6.659842,45.063711,-6.727605
45.128708,-6.659842,45.092891,-6.740103
45.128708,-6.659842,45.122051,-6.752559
45.218407,-6.704192,45.151179,-6.764969
45.218407,-6.704192,45.180268,-6.777278
45.218407,-6.704192,45.209318,-6.789464
45.308182,-6.748156,45.238356,-6.801578
45.308182,-6.748156,45.267384,-6.813565
45.308182,-6.748156,45.296404,-6.825431
45.398052,-6.791656,45.325428,-6.837218
45.398052,-6.791656,45.354463,-6.848863
45.398052,-6.791656,45.38351,-6.860381
45.398052,-6.791656,45.412574,-6.871803
45.488049,-6.834613,45.441662,-6.883071
45.488049,-6.834613,45.470769,-6.894225
45.488049,-6.834613,45.499896,-6.905289
45.578194,-6.876948,45.529041,-6.916267
45.578194,-6.876948,45.558201,-6.927173
