Time(s),Lateral Error(m),Heading Error(deg),Heading angular velocity(deg),speed(m/s),delta(deg),Acc(m/s^21.860000,0.004781,-12.119774,-0.116990,0.328921,-4.000000,9.000000
1.996000,0.020398,-11.898459,-2.697954,0.968619,-28.000000,0.000000
2.104000,0.033769,-11.499826,-5.401083,1.020917,8.000000,0.000000
2.235000,0.065304,-10.805074,-4.220853,1.002533,8.000000,0.000000
2.347000,0.076718,-10.549285,-0.991020,1.003898,8.000000,0.000000
2.460000,0.089237,-10.639476,0.395687,1.000955,-28.000000,0.000000
2.591000,0.106762,-10.621868,-1.834697,1.010088,-28.000000,0.000000
2.698000,0.121345,-10.059887,-6.956759,1.040714,-23.000000,0.000000
2.827000,0.125751,-9.270724,-9.102246,1.037210,-17.000000,0.000000
2.936000,0.127962,-8.129575,-9.299310,1.009131,-17.000000,0.000000
3.071000,0.125010,-7.266423,-9.130735,1.006908,-17.000000,0.000000
3.174000,0.115205,-6.118551,-9.037984,1.007467,-17.000000,0.000000
3.311000,0.109809,-5.287249,-8.837997,1.002255,-5.000000,0.000000
3.419000,0.111668,-4.398243,-5.934992,0.990713,-23.000000,0.000000
3.551000,0.109748,-3.883556,-6.470046,1.018186,-17.000000,0.000000
3.663000,0.093363,-3.000231,-8.090874,1.015668,-17.000000,0.000000
3.799000,0.082918,-2.245604,-8.705046,1.010750,-17.000000,0.000000
3.899000,0.067089,-1.130676,-9.710062,1.020747,-21.000000,0.000000
4.031000,0.052609,-0.212498,-10.473549,1.017549,-18.000000,0.000000
4.134000,0.048499,0.900718,-9.775201,1.006065,-18.000000,0.000000
4.266000,0.041883,1.748019,-9.552430,1.006777,-1.000000,0.000000
4.374000,0.022919,2.771093,-6.899876,0.988626,-1.000000,0.000000
4.510000,0.047029,3.291015,-3.456494,0.990305,-1.000000,0.000000
4.622000,0.056518,3.412708,-2.177412,0.994713,-1.000000,0.000000
4.754000,0.072921,3.313056,-1.129371,0.997770,-1.000000,0.000000
4.858000,0.078382,3.239749,-0.751623,0.998964,-1.000000,0.000000
4.989000,0.078442,3.173737,-0.603929,0.999403,-1.000000,0.000000
5.101000,0.085069,3.068678,-0.553795,0.999574,-1.000000,0.000000
5.214000,0.101629,3.038325,-1.914690,1.003969,-8.000000,0.000000
5.345000,0.110850,3.073672,-1.780235,1.000333,-1.000000,0.000000
5.452000,0.117613,2.872078,-0.128907,0.652255,28.000000,-7.000000
5.585000,0.114985,2.810169,1.549736,0.601149,11.000000,4.000000
5.690000,0.116748,2.209543,3.904787,0.989252,11.000000,0.000000
5.821000,0.113220,1.571673,4.622320,1.006573,11.000000,0.000000
5.928000,0.103221,0.485915,5.143791,1.006992,11.000000,0.000000
6.061000,0.093916,-0.263640,5.305125,1.005921,11.000000,0.000000
6.166000,0.076360,-1.206507,4.836716,0.999600,-25.000000,0.000000
6.297000,0.067672,-1.804011,2.068338,0.998809,-25.000000,0.000000
6.404000,0.080109,-1.962761,-3.677971,1.031394,2.000000,0.000000
6.544000,0.082876,-2.011088,-5.400536,1.013535,2.000000,0.000000
6.652000,0.079780,-1.720593,-2.208397,0.520755,28.000000,-4.000000
6.784000,0.077857,-1.622288,0.084520,0.598277,22.000000,4.000000
6.892000,0.073965,-2.427028,6.090759,1.011618,-25.000000,0.000000
7.024000,0.061990,-3.381900,5.678510,1.002539,-28.000000,0.000000
7.124000,0.038218,-4.608137,1.542435,1.001070,-28.000000,0.000000
7.260000,0.030853,-4.924898,-3.001454,1.026738,-28.000000,0.000000
7.364000,0.031168,-4.516854,-7.480843,1.030609,2.000000,0.000000
7.500000,0.036356,-4.226167,-6.016849,0.911262,28.000000,-5.000000
7.600000,0.030690,-4.304919,-0.931094,0.445241,-17.000000,7.000000
7.732000,0.039104,-4.664439,-1.742864,0.937462,-17.000000,0.000000
7.839000,0.023121,-4.670487,-5.310351,1.019053,-17.000000,0.000000
7.975000,0.026655,-4.534552,-6.826203,1.021636,-17.000000,0.000000
8.079000,0.057326,-4.033270,-7.897477,1.016598,-17.000000,0.000000
8.211000,0.062168,-4.261491,-8.026263,1.014626,-17.000000,0.000000
8.315000,0.050585,-3.574941,-9.141779,1.014010,-20.000000,0.000000
8.447000,0.060413,-3.043471,-9.654934,1.016255,-20.000000,0.000000
8.555000,0.081922,-2.085945,-10.005611,1.013866,-20.000000,0.000000
8.686000,0.096273,-1.389443,-10.147279,1.012377,-20.000000,0.000000
8.794000,0.117278,-0.520299,-10.252209,1.011162,-20.000000,0.000000
8.930000,0.136162,0.645819,-8.775943,0.883407,25.000000,0.000000
9.038000,0.151254,1.238176,-5.759569,0.790557,25.000000,0.000000
9.171000,0.161607,1.623061,-1.369810,0.796233,25.000000,0.000000
9.278000,0.164759,1.501610,2.589717,0.825753,25.000000,0.000000
9.414000,0.151426,0.734067,7.176043,0.989938,16.000000,0.000000
9.514000,0.138834,0.023406,7.709428,1.010153,16.000000,0.000000
9.646000,0.122295,-0.952198,8.027368,1.010019,16.000000,0.000000
9.754000,0.106580,-1.632294,8.133299,1.008954,-17.000000,0.000000
9.890000,0.088919,-2.175378,5.501863,0.991446,-10.000000,0.000000
9.998000,0.079070,-2.266184,1.722308,0.998681,-10.000000,0.000000
10.110000,0.067261,-1.798808,-3.489158,1.020617,-17.000000,0.000000
10.242000,0.073459,-0.920774,-5.823045,1.020928,-17.000000,0.000000
10.348000,0.098169,0.429013,-7.359678,1.010127,10.000000,0.000000
10.477000,0.110981,1.568310,-5.438464,0.993460,10.000000,0.000000
10.586000,0.116832,3.057908,-0.383225,1.003468,21.000000,0.000000
10.725000,0.118589,3.492387,3.962508,1.029111,21.000000,0.000000
10.837000,0.113072,3.319110,6.861016,1.011146,13.000000,0.000000
