Time(s),Lateral Error(m),Heading Error(deg),Heading angular velocity(deg),speed(m/s),delta(deg),Acc(m/s^20.082000,0.001330,-12.149126,1.172939,0.220024,20.000000,27.000000
0.184000,0.042147,-12.573814,6.527700,0.910330,20.000000,2.000000
0.286000,0.068200,-13.188829,6.508490,1.014735,-26.000000,0.000000
0.420000,0.099295,-13.830052,5.356567,1.002420,-23.000000,0.000000
0.524000,0.130135,-14.296468,0.983729,1.006968,-23.000000,0.000000
0.652000,0.152995,-14.171634,-3.700267,1.034226,-23.000000,0.000000
0.762000,0.173462,-13.348748,-7.938356,1.036305,-22.000000,0.000000
0.896000,0.181959,-12.451060,-10.529954,1.047640,-27.000000,0.000000
1.000000,0.183055,-10.971719,-12.005902,1.027801,-21.000000,0.000000
1.131000,0.180406,-9.820300,-11.723070,1.011126,-26.000000,0.000000
1.238000,0.172316,-8.211599,-13.084046,1.029980,-26.000000,0.000000
1.371000,0.162764,-6.905043,-13.689624,1.027888,-26.000000,0.000000
1.476000,0.149747,-5.157749,-14.074428,1.023747,-26.000000,0.000000
1.607000,0.132783,-3.799881,-13.876360,1.014577,-16.000000,0.000000
1.714000,0.104675,-2.218854,-10.615670,0.983875,13.000000,0.000000
1.851000,0.092281,-1.408302,-7.021733,0.977653,-14.000000,0.000000
1.963000,0.084805,-0.728925,-5.466142,1.000388,-14.000000,0.000000
2.099000,0.078568,-0.135426,-6.246851,1.007610,-14.000000,0.000000
2.211000,0.067680,0.403998,-6.491948,1.007826,-14.000000,0.000000
2.326000,0.039318,1.180029,-6.641444,1.007573,-14.000000,0.000000
2.458000,0.024964,1.737640,-6.692837,1.007364,-14.000000,0.000000
2.564000,0.035928,2.521943,-6.748253,1.006920,-14.000000,0.000000
2.695000,0.039057,3.076431,-6.709024,1.006680,-14.000000,0.000000
2.802000,0.045968,3.714020,-6.667238,1.006664,-14.000000,0.000000
2.934000,0.062115,4.279136,-7.231445,1.005652,-14.000000,0.000000
3.040000,0.083808,5.085427,-7.108399,1.005576,-14.000000,0.000000
3.174000,0.105353,5.629492,-6.319293,0.998462,7.000000,0.000000
3.278000,0.135957,6.098564,-3.282060,0.993307,-1.000000,0.000000
3.414000,0.150860,6.197945,-2.175952,0.995963,-1.000000,0.000000
3.526000,0.165159,6.075136,-1.481874,0.998327,-1.000000,0.000000
3.670000,0.181012,6.050252,-1.254678,0.999261,-1.000000,0.000000
3.770000,0.193321,5.952949,-0.572326,1.000344,-1.000000,0.000000
3.901000,0.214494,5.674688,-0.857164,0.999991,-1.000000,0.000000
4.009000,0.225332,5.553519,-0.834554,1.000143,-1.000000,0.000000
4.149000,0.235604,5.453376,-0.843862,1.000097,-1.000000,0.000000
4.249000,0.246525,5.320519,-0.839141,1.000078,-1.000000,0.000000
4.381000,0.262059,5.208234,-0.835273,1.000079,-1.000000,0.000000
4.485000,0.272677,5.053017,-0.830299,1.000036,-1.000000,0.000000
4.625000,0.285698,4.587322,0.649408,0.917878,24.000000,0.000000
4.733000,0.290120,4.093228,3.408164,0.948558,-22.000000,0.000000
4.842000,0.287511,3.307422,2.852884,0.996790,-7.000000,0.000000
4.976000,0.290418,2.842288,0.248558,1.002352,-7.000000,0.000000
5.077000,0.301335,2.650201,-1.724875,1.003348,18.000000,0.000000
5.217000,0.309416,2.485989,-1.142478,1.000282,18.000000,0.000000
5.328000,0.310515,1.601436,3.271152,1.022116,18.000000,0.000000
5.464000,0.303974,0.707002,5.554014,1.020229,-13.000000,0.000000
5.564000,0.292680,-0.421538,3.958777,0.995312,-13.000000,0.000000
5.700000,0.287684,-1.080181,0.481386,1.004560,-13.000000,0.000000
5.804000,0.288873,-1.756858,-3.449927,1.011200,-13.000000,0.000000
5.940000,0.293683,-1.656245,-5.057110,1.009589,-13.000000,0.000000
6.048000,0.299523,-1.663096,-4.254694,0.999796,-1.000000,0.000000
6.188000,0.306159,-2.242545,-3.602599,1.003160,-13.000000,0.000000
6.288000,0.309328,-2.269188,-4.722158,1.008305,24.000000,0.000000
6.419000,0.310356,-2.184135,-2.073463,0.998880,24.000000,0.000000
6.531000,0.306634,-2.529207,1.727169,1.014982,24.000000,0.000000
6.644000,0.291052,-3.504537,7.492403,1.042942,24.000000,0.000000
6.783000,0.268931,-4.673822,9.844803,1.036743,24.000000,0.000000
6.895000,0.227511,-6.507443,10.321411,1.010525,-5.000000,0.000000
7.035000,0.190594,-7.794869,6.329448,0.984460,-7.000000,0.000000
7.139000,0.169001,-8.312025,2.302495,0.992848,-7.000000,0.000000
7.275000,0.154424,-8.401531,-0.864005,0.999658,-7.000000,0.000000
7.379000,0.143423,-8.225809,-2.031583,1.001411,-7.000000,0.000000
7.510000,0.124037,-7.784994,-1.272266,0.999756,26.000000,0.000000
7.615000,0.110710,-7.621014,-0.013008,0.999457,-7.000000,0.000000
7.746000,0.094271,-7.314219,-1.758559,1.003339,-7.000000,0.000000
7.854000,0.086074,-6.845439,-2.586921,1.003103,-7.000000,0.000000
7.986000,0.089650,-5.832410,-2.963212,1.001789,24.000000,0.000000
8.094000,0.083306,-5.236032,-0.918111,1.001547,24.000000,0.000000
8.234000,0.056398,-4.905680,1.223158,1.001310,-13.000000,0.000000
8.334000,0.046958,-4.469616,-0.790715,1.005226,-13.000000,0.000000
8.446000,0.050881,-3.601304,-3.006568,0.886090,25.000000,-3.000000
8.578000,0.042605,-2.808197,-1.332575,0.711317,-5.000000,3.000000
8.679000,0.050559,-1.928684,-2.328335,0.985271,25.000000,0.000000
8.818000,0.044321,-1.132321,-0.770434,0.729922,25.000000,0.000000
8.922000,0.044478,-0.592416,1.897202,0.936248,-5.000000,1.000000
9.050000,0.042018,-0.133376,0.506298,0.980777,25.000000,-3.000000
9.160000,0.047864,0.396171,1.155850,0.830158,24.000000,1.000000
9.293000,0.039449,0.676777,4.611762,0.921239,24.000000,0.000000
9.398000,0.050783,0.858588,8.068869,0.937342,24.000000,0.000000
9.533000,0.046571,-0.043415,9.642753,0.929416,-5.000000,0.000000
9.645000,0.031523,-0.408834,9.896838,0.986776,-5.000000,0.000000
9.781000,0.043691,-0.792482,6.833356,0.984998,-26.000000,0.000000
9.885000,0.051433,-0.885705,1.110636,1.002135,-22.000000,0.000000
10.025000,0.063202,0.279135,-5.126578,1.031528,-14.000000,0.000000
10.133000,0.052118,1.250881,-5.871085,1.011373,-14.000000,0.000000
10.269000,0.015794,2.463771,-6.374866,1.007807,-14.000000,0.000000
10.372000,0.001044,3.481458,-6.557050,1.007563,-14.000000,0.000000
10.504000,0.043758,4.688800,-5.611638,0.999066,1.000000,0.000000
10.608000,0.055565,5.436560,-2.859541,0.994433,1.000000,0.000000
10.724000,0.067275,6.253541,-0.907077,0.996851,1.000000,0.000000
10.856000,0.078132,6.571096,-0.206414,0.998441,1.000000,0.000000
10.961000,0.088607,6.814726,0.312303,0.999311,1.000000,0.000000
11.100000,0.100484,7.009993,0.478101,0.999669,1.000000,0.000000
11.207000,0.123090,7.159507,0.496931,0.999903,1.000000,0.000000
11.343000,0.134749,7.296973,0.532142,1.000535,14.000000,0.000000
11.451000,0.143875,7.336534,3.511025,1.014163,-4.000000,0.000000
11.591000,0.149785,6.938559,3.200666,0.999186,-4.000000,0.000000
11.699000,0.158739,6.855285,0.827899,0.999504,-4.000000,0.000000
11.824000,0.180182,6.967130,-0.850535,1.000393,14.000000,0.000000
11.935000,0.193934,7.137682,-0.631708,0.999970,14.000000,0.000000
12.071000,0.206468,7.072007,2.935012,1.014392,14.000000,0.000000
12.171000,0.211794,6.676951,4.490814,1.010071,-4.000000,0.000000
12.303000,0.216550,6.178393,2.005832,0.998580,-4.000000,0.000000
12.410000,0.225627,6.051084,0.058349,0.999703,-4.000000,0.000000
12.526000,0.243736,6.092303,-1.229062,1.000455,-4.000000,0.000000
12.654000,0.256103,6.148342,-0.534566,1.000444,16.000000,0.000000
12.764000,0.269993,5.943367,1.399853,1.001562,-4.000000,0.000000
12.898000,0.279751,5.851382,-0.049033,1.000826,-4.000000,0.000000
13.002000,0.292097,5.931015,-0.634729,1.000105,25.000000,0.000000
13.134000,0.302452,5.897996,1.527199,1.009839,25.000000,0.000000
13.240000,0.305952,5.314700,7.030682,1.048671,25.000000,0.000000
13.374000,0.299950,4.454769,9.332344,1.028476,-14.000000,0.000000
13.478000,0.292968,3.357208,6.555284,0.989956,-14.000000,0.000000
13.610000,0.289441,2.914554,2.713964,0.994013,-14.000000,0.000000
13.716000,0.296076,3.027682,-2.439526,1.011785,-14.000000,0.000000
13.850000,0.308697,3.457873,-4.487304,1.012004,25.000000,0.000000
13.954000,0.324901,4.086622,-3.141687,0.996252,25.000000,0.000000
14.085000,0.335494,4.328727,-0.052601,1.006250,25.000000,0.000000
14.192000,0.338293,4.006302,4.630747,1.013792,-14.000000,0.000000
14.329000,0.337642,3.682083,3.285883,0.997798,-14.000000,0.000000
14.437000,0.345206,3.630628,-1.254618,1.011248,-14.000000,0.000000
