ref x,ref y),x,y
13.315668,5.55767,13.002184,5.718879
13.353418,5.650319,13.015172,5.750516
13.353418,5.650319,13.028032,5.782209
13.353418,5.650319,13.040785,5.813943
13.390137,5.743382,13.053392,5.845738
13.390137,5.743382,13.0659,5.877567
13.390137,5.743382,13.078272,5.909454
13.425818,5.836848,13.090437,5.941422
13.425818,5.836848,13.102297,5.97348
13.460461,5.930705,13.114145,6.005542
13.460461,5.930705,13.125812,6.037666
13.460461,5.930705,13.137393,6.069813
13.494057,6.02494,13.148825,6.102014
13.494057,6.02494,13.160105,6.13427
13.494057,6.02494,13.171256,6.166565
13.526603,6.119543,13.182307,6.198884
13.526603,6.119543,13.193209,6.231253
13.526603,6.119543,13.204008,6.263653
13.558096,6.214502,13.214687,6.296088
13.558096,6.214502,13.22526,6.328555
13.558096,6.214502,13.235685,6.361074
13.588531,6.309806,13.245979,6.393642
13.588531,6.309806,13.256136,6.426254
13.588531,6.309806,13.266184,6.458899
13.617903,6.405442,13.27607,6.491599
13.617903,6.405442,13.285827,6.524337
13.646211,6.501399,13.295467,6.557106
13.646211,6.501399,13.30497,6.589917
13.646211,6.501399,13.314342,6.622761
13.67345,6.597664,13.323612,6.655629
13.67345,6.597664,13.332765,6.688524
13.67345,6.597664,13.341786,6.72146
13.699618,6.694227,13.350648,6.754443
13.699618,6.694227,13.359401,6.787448
13.699618,6.694227,13.36804,6.820481
13.724712,6.791074,13.376539,6.853551
13.724712,6.791074,13.384923,6.886649
13.724712,6.791074,13.393169,6.919787
13.748728,6.888194,13.401257,6.952971
13.748728,6.888194,13.409233,6.986176
13.771664,6.985574,13.417081,7.019412
13.771664,6.985574,13.424793,7.052685
13.771664,6.985574,13.432387,7.085984
13.793514,7.083204,13.439844,7.119319
13.793514,7.083204,13.447195,7.152672
13.793514,7.083204,13.454417,7.186059
13.814278,7.181071,13.46148,7.219486
13.814278,7.181071,13.468406,7.252948
13.814278,7.181071,13.47524,7.286424
13.833952,7.279162,13.482064,7.319927
13.833952,7.279162,13.488942,7.353434
13.833952,7.279162,13.495652,7.386976
13.852533,7.377467,13.50214,7.420558
13.852533,7.377467,13.508521,7.454153
13.852533,7.377467,13.514775,7.48777
13.870022,7.475972,13.520876,7.521419
13.870022,7.475972,13.526869,7.55509
13.886415,7.574665,13.532703,7.588794
13.886415,7.574665,13.53837,7.62253
13.886415,7.574665,13.543948,7.656276
13.90171,7.673534,13.549402,7.690042
13.90171,7.673534,13.554699,7.723834
13.90171,7.673534,13.559913,7.757639
13.915906,7.772567,13.564945,7.791479
13.915906,7.772567,13.569845,7.82534
13.915906,7.772567,13.574604,7.859219
13.929,7.871751,13.579133,7.893128
13.929,7.871751,13.58335,7.927052
13.929,7.871751,13.587564,7.960975
13.94099,7.971076,13.591613,7.994911
13.94099,7.971076,13.59555,8.028853
13.951876,8.070527,13.599345,8.062811
13.951876,8.070527,13.60297,8.096788
13.951876,8.070527,13.606484,8.130766
13.961654,8.170093,13.609867,8.164758
13.961654,8.170093,13.613084,8.198771
13.961654,8.170093,13.616158,8.232798
13.970325,8.269761,13.619108,8.266833
13.970325,8.269761,13.621927,8.300877
13.970325,8.269761,13.624625,8.334931
13.977887,8.36952,13.627178,8.368997
13.977887,8.36952,13.629602,8.40307
13.977887,8.36952,13.631907,8.43715
13.984341,8.469357,13.634064,8.471241
13.984341,8.469357,13.636097,8.505337
13.989684,8.56926,13.637982,8.539447
13.989684,8.56926,13.639702,8.57357
13.989684,8.56926,13.641308,8.607691
13.993917,8.669215,13.642787,8.641817
13.993917,8.669215,13.644103,8.675956
13.993917,8.669215,13.645269,8.710102
13.997039,8.769212,13.646309,8.744247
13.997039,8.769212,13.647255,8.778382
13.997039,8.769212,13.648072,8.81252
13.999049,8.869237,13.648729,8.846667
13.999049,8.869237,13.649293,8.880811
13.999049,8.869237,13.649729,8.914953
13.999948,8.969277,13.649987,8.949106
13.999948,8.969277,13.650139,8.983259
13.999948,8.969277,13.650145,9.017416
13.999733,9.069323,13.649987,9.051579
13.999733,9.069323,13.649729,9.085738
13.998405,9.169359,13.649346,9.119895
13.998405,9.169359,13.648806,9.154056
13.998405,9.169359,13.64815,9.188217
13.995966,9.269375,13.64733,9.222375
13.995966,9.269375,13.646436,9.25653
13.995966,9.269375,13.645475,9.290701
13.992415,9.369357,13.644499,9.324896
13.992415,9.369357,13.64348,9.3591
13.992415,9.369357,13.642229,9.393275
13.987754,9.469294,13.640803,9.427451
13.987754,9.469294,13.63924,9.461623
13.987754,9.469294,13.637561,9.495789
13.981982,9.569172,13.635722,9.529952
13.981982,9.569172,13.633738,9.564103
13.975101,9.66898,13.631662,9.598244
13.975101,9.66898,13.629439,9.632377
13.975101,9.66898,13.627103,9.666501
13.967111,9.768705,13.624629,9.700621
13.967111,9.768705,13.621978,9.734732
13.967111,9.768705,13.619241,9.768832
13.958013,9.868337,13.61636,9.802923
13.958013,9.868337,13.613279,9.83699
13.958013,9.868337,13.60995,9.871019
13.947807,9.967859,13.606377,9.905018
13.947807,9.967859,13.602756,9.939014
13.947807,9.967859,13.599006,9.972987
13.936495,10.067263,13.595108,10.006941
13.936495,10.067263,13.591076,10.040873
13.924078,10.166534,13.586931,10.074785
13.924078,10.166534,13.582626,10.108676
13.924078,10.166534,13.578198,10.142548
13.910559,10.265662,13.573628,10.176404
13.910559,10.265662,13.568888,10.210243
13.910559,10.265662,13.564041,10.244058
13.895939,10.364634,13.55907,10.277854
