ref x,ref y),x,y
13.376092,12.292573,13.413227,12.270973
13.376092,12.292573,13.400752,12.304306
13.376092,12.292573,13.38708,12.337713
13.338975,12.385478,13.372448,12.37093
13.338975,12.385478,13.357009,12.403789
13.338975,12.385478,13.340889,12.436229
13.300827,12.477965,13.324327,12.468231
13.300827,12.477965,13.307667,12.499573
13.261655,12.570022,13.291,12.530205
13.261655,12.570022,13.274414,12.560415
13.261655,12.570022,13.257841,12.590413
13.22146,12.661638,13.24122,12.620301
13.22146,12.661638,13.224495,12.650111
13.22146,12.661638,13.207644,12.679857
13.180249,12.752801,13.191393,12.708341
13.180249,12.752801,13.176704,12.734099
13.180249,12.752801,13.163032,12.758527
13.180249,12.752801,13.150085,12.782404
13.138027,12.8435,13.137728,12.806162
13.138027,12.8435,13.125909,12.830054
13.138027,12.8435,13.114582,12.854185
13.138027,12.8435,13.103642,12.878552
13.094799,12.933724,13.093014,12.903133
13.094799,12.933724,13.082645,12.927901
13.094799,12.933724,13.072485,12.952825
13.050571,13.023462,13.062505,12.977882
13.050571,13.023462,13.052676,13.003048
13.050571,13.023462,13.042973,13.028301
13.050571,13.023462,13.033375,13.053624
13.005349,13.112703,13.023866,13.079002
13.005349,13.112703,13.014433,13.104421
13.005349,13.112703,13.005064,13.129876
13.005349,13.112703,12.995737,13.155399
12.959139,13.201437,12.985549,13.183193
12.959139,13.201437,12.974404,13.213149
12.959139,13.201437,12.962464,13.244106
12.911944,13.289651,12.949738,13.275511
12.911944,13.289651,12.936146,13.307104
12.911944,13.289651,12.921589,13.33876
12.863772,13.377336,12.905952,13.370426
12.863772,13.377336,12.889106,13.40205
12.863772,13.377336,12.871093,13.433437
12.81463,13.464478,12.852159,13.464415
12.81463,13.464478,12.832513,13.494904
12.76452,13.551069,12.812261,13.524867
12.76452,13.551069,12.791435,13.554252
12.76452,13.551069,12.77015,13.58313
12.713449,13.637098,12.74845,13.611523
12.713449,13.637098,12.726374,13.639462
12.713449,13.637098,12.704002,13.666953
12.661427,13.722553,12.681717,13.693918
12.661427,13.722553,12.659775,13.720436
12.661427,13.722553,12.638303,13.746688
12.608457,13.807425,12.617772,13.772337
12.608457,13.807425,12.599556,13.795669
12.608457,13.807425,12.582842,13.817853
12.608457,13.807425,12.567083,13.839711
12.554547,13.891704,12.55202,13.861676
12.554547,13.891704,12.537489,13.883909
12.554547,13.891704,12.523341,13.906421
12.499704,13.975378,12.509489,13.929206
12.499704,13.975378,12.495881,13.952243
12.499704,13.975378,12.482532,13.975537
12.499704,13.975378,12.469401,13.999044
12.443935,14.058437,12.456466,14.022734
12.443935,14.058437,12.443704,14.046571
12.443935,14.058437,12.430921,14.070437
12.443935,14.058437,12.418182,14.094359
12.387247,14.140872,12.405489,14.11833
12.387247,14.140872,12.392835,14.142343
12.387247,14.140872,12.38022,14.166392
12.329645,14.222671,12.36679,14.191943
12.329645,14.222671,12.351868,14.219808
12.329645,14.222671,12.335865,14.248627
12.271138,14.303824,12.319005,14.277818
12.271138,14.303824,12.301312,14.307112
12.271138,14.303824,12.282763,14.336398
12.211731,14.384322,12.263301,14.365648
12.211731,14.384322,12.242676,14.394726
12.211731,14.384322,12.220889,14.42347
12.151433,14.464154,12.198167,14.451722
12.151433,14.464154,12.174746,14.479406
12.151433,14.464154,12.150778,14.506522
12.090251,14.543311,12.126334,14.533033
12.090251,14.543311,12.101438,14.558895
12.090251,14.543311,12.076197,14.584217
12.028193,14.621783,12.050639,14.609029
12.028193,14.621783,12.024923,14.63325
12.028193,14.621783,12.001333,14.654977
11.965268,14.699561,11.979657,14.674791
11.965268,14.699561,11.959176,14.693707
11.965268,14.699561,11.939506,14.712289
11.901482,14.776635,11.920444,14.730874
11.901482,14.776635,11.901881,14.749675
11.901482,14.776635,11.883759,14.768835
11.901482,14.776635,11.86605,14.788453
11.836843,14.852995,11.848729,14.808551
11.836843,14.852995,11.831711,14.829039
11.836843,14.852995,11.814946,14.849856
11.836843,14.852995,11.798391,14.87095
11.771359,14.928632,11.782011,14.89227
11.771359,14.928632,11.765773,14.913774
11.771359,14.928632,11.749659,14.935436
11.771359,14.928632,11.733651,14.957227
11.705039,15.003536,11.717731,14.979123
11.705039,15.003536,11.701889,15.001104
11.705039,15.003536,11.68611,15.023154
11.63789,15.077698,11.670385,15.045262
11.63789,15.077698,11.65471,15.067421
11.63789,15.077698,11.639077,15.089623
11.63789,15.077698,11.623474,15.111859
11.56992,15.151109,11.607899,15.134125
11.56992,15.151109,11.592346,15.156418
11.56992,15.151109,11.57606,15.179705
11.56992,15.151109,11.557963,15.205276
11.501138,15.223759,11.538802,15.231924
11.501138,15.223759,11.518753,15.258925
11.501138,15.223759,11.497838,15.285943
11.431553,15.295641,11.476013,15.312807
11.431553,15.295641,11.453181,15.339423
11.361173,15.366744,11.429231,15.365723
11.361173,15.366744,11.404151,15.391573
11.361173,15.366744,11.378151,15.416837
11.290008,15.437062,11.351488,15.441444
11.290008,15.437062,11.324332,15.465418
11.290008,15.437062,11.296783,15.488772
11.218065,15.506584,11.268852,15.51141
11.218065,15.506584,11.240621,15.533429
11.218065,15.506584,11.212144,15.554904
11.145354,15.575302,11.183453,15.57585
11.145354,15.575302,11.156772,15.594855
11.145354,15.575302,11.132476,15.611968
11.071885,15.643209,11.109606,15.628216
11.071885,15.643209,11.087597,15.644204
11.071885,15.643209,11.063901,15.661724
10.997664,15.710293,11.038238,15.680739
10.997664,15.710293,11.011282,15.700389
10.997664,15.710293,10.98354,15.72024
10.922702,15.776546,10.955473,15.739943
10.922702,15.776546,10.929652,15.757831
10.922702,15.776546,10.905838,15.774346
10.922702,15.776546,10.88321,15.790301
10.847008,15.841964,10.861341,15.806155
10.847008,15.841964,10.840005,15.822186
10.847008,15.841964,10.81908,15.83857
10.847008,15.841964,10.798502,15.855413
10.770591,15.906535,10.778196,15.872673
10.770591,15.906535,10.7581,15.890297
10.770591,15.906535,10.738171,15.90823
10.693461,15.970254,10.718377,15.926423
10.693461,15.970254,10.6987,15.944833
10.693461,15.970254,10.679116,15.96342
10.693461,15.970254,10.659615,15.982154
10.615628,16.033112,10.640183,16.001011
10.615628,16.033112,10.620808,16.019963
10.615628,16.033112,10.601485,16.038999
10.615628,16.033112,10.582205,16.058102
10.537102,16.0951,10.562962,16.077261
10.537102,16.0951,10.543753,16.096466
10.537102,16.0951,10.524571,16.11571
10.457891,16.156214,10.504633,16.135705
10.457891,16.156214,10.482496,16.157685
10.457891,16.156214,10.459086,16.180598
10.457891,16.156214,10.434736,16.203748
10.378006,16.216442,10.40953,16.226786
10.378006,16.216442,10.383457,16.249529
10.297457,16.275778,10.356441,16.271864
10.297457,16.275778,10.328381,16.293706
10.297457,16.275778,10.299276,16.314919
10.216252,16.334215,10.269352,16.335399
10.216252,16.334215,10.238882,16.355112
10.216252,16.334215,10.208039,16.374105
10.134402,16.391747,10.176893,16.392331
10.134402,16.391747,10.145511,16.409856
10.134402,16.391747,10.113944,16.426746
10.051918,16.448364,10.082216,16.443038
10.051918,16.448364,10.050346,16.458782
10.051918,16.448364,10.020573,16.473047
9.96881,16.504061,9.993553,16.485799
9.96881,16.504061,9.968118,16.497912
9.96881,16.504061,9.943655,16.509866
9.885088,16.558832,9.919831,16.521954
9.885088,16.558832,9.896458,16.534362
9.885088,16.558832,9.873422,16.547215
9.885088,16.558832,9.850662,16.560611
9.800763,16.612667,9.828144,16.574589
9.800763,16.612667,9.805816,16.589046
9.800763,16.612667,9.783638,16.603908
9.800763,16.612667,9.761583,16.619108
9.715845,16.665562,9.739631,16.634589
9.715845,16.665562,9.717764,16.650305
9.715845,16.665562,9.695969,16.666213
9.715845,16.665562,9.674235,16.682284
9.630343,16.71751,9.652551,16.698485
9.630343,16.71751,9.630913,16.714798
9.630343,16.71751,9.609311,16.7312
9.544271,16.768501,9.587744,16.747679
9.544271,16.768501,9.566205,16.764221
9.544271,16.768501,9.544292,16.781103
9.544271,16.768501,9.51996,16.799725
9.457636,16.818533,9.493965,16.819214
9.457636,16.818533,9.467028,16.839013
9.457636,16.818533,9.439245,16.858629
9.370449,16.867596,9.410656,16.877878
9.370449,16.867596,9.381207,16.896628
9.370449,16.867596,9.350815,16.914777
9.282722,16.915688,9.319442,16.932201
9.282722,16.915688,9.287248,16.948711
9.282722,16.915688,9.254587,16.96449
9.194468,16.962801,9.221606,16.979501
9.194468,16.962801,9.188412,16.993795
9.105694,17.00893,9.15508,17.007458
9.105694,17.00893,9.121632,17.020446
9.105694,17.00893,9.088089,17.032779
9.016413,17.054073,9.054476,17.044547
9.016413,17.054073,9.022249,17.055317
9.016413,17.054073,8.993293,17.064777
8.926636,17.098223,8.966236,17.073627
8.926636,17.098223,8.940291,17.082252
8.926636,17.098223,8.915047,17.091097
8.926636,17.098223,8.890247,17.10028
8.836374,17.141375,8.865745,17.109928
8.836374,17.141375,8.841453,17.120134
8.836374,17.141375,8.817326,17.130949
8.836374,17.141375,8.79333,17.142299
8.745638,17.183523,8.769429,17.154089
8.745638,17.183523,8.745603,17.166249
8.745638,17.183523,8.721838,17.178716
8.745638,17.183523,8.698124,17.191439
8.654439,17.224663,8.674455,17.204376
8.654439,17.224663,8.650825,17.217484
8.654439,17.224663,8.627231,17.230737
8.562788,17.264791,8.603668,17.244109
8.562788,17.264791,8.580133,17.257577
8.562788,17.264791,8.556623,17.271128
8.562788,17.264791,8.533135,17.284746
8.470696,17.303898,8.509558,17.298478
8.470696,17.303898,8.483629,17.313496
8.470696,17.303898,8.45572,17.329452
8.378177,17.34198,8.426674,17.345657
8.378177,17.34198,8.396767,17.36166
8.378177,17.34198,8.366093,17.37724
8.285239,17.379028,8.334632,17.39225
8.285239,17.379028,8.302323,17.406572
8.285239,17.379028,8.269113,17.420085
8.191895,17.415037,8.235163,17.432676
8.191895,17.415037,8.200777,17.444364
8.191895,17.415037,8.166158,17.455219
8.098158,17.450001,8.13141,17.465229
8.098158,17.450001,8.096598,17.474494
8.098158,17.450001,8.06176,17.483064
8.004038,17.483912,8.026914,17.490994
8.004038,17.483912,7.992069,17.498337
7.909546,17.516764,7.95723,17.505135
7.909546,17.516764,7.923233,17.511307
7.909546,17.516764,7.892729,17.516567
7.909546,17.516764,7.864396,17.521462
7.814695,17.548552,7.837303,17.526364
7.814695,17.548552,7.809987,17.5317
7.814695,17.548552,7.780216,17.538126
7.719496,17.579268,7.749223,17.545502
7.719496,17.579268,7.7177,17.553737
7.719496,17.579268,7.687055,17.562489
7.62396,17.608912,7.659125,17.570995
7.62396,17.608912,7.6326,17.579519
7.62396,17.608912,7.606764,17.588211
7.62396,17.608912,7.579927,17.597659
7.5281,17.637489,7.550612,17.608684
7.5281,17.637489,7.520084,17.620938
7.5281,17.637489,7.488984,17.634293
7.431928,17.665005,7.457626,17.648731
7.431928,17.665005,7.427905,17.663296
7.431928,17.665005,7.401051,17.677069
7.335455,17.691462,7.375739,17.690348
7.335455,17.691462,7.351116,17.703096
7.335455,17.691462,7.325036,17.716339
7.335455,17.691462,7.296604,17.730232
7.238694,17.716867,7.266844,17.744161
7.238694,17.716867,7.236199,17.757795
7.238694,17.716867,7.20484,17.770939
7.141657,17.741224,7.17281,17.783469
7.141657,17.741224,7.140079,17.795275
7.141657,17.741224,7.106589,17.806257
7.044355,17.76454,7.072271,17.816315
7.044355,17.76454,7.037254,17.825329
6.946801,17.786814,7.001835,17.833397
6.946801,17.786814,6.966238,17.840602
6.946801,17.786814,6.930579,17.847037
6.849007,17.808056,6.894918,17.852752
6.849007,17.808056,6.859292,17.857669
6.849007,17.808056,6.823733,17.861748
6.750984,17.828255,6.788275,17.865113
6.750984,17.828255,6.753168,17.868131
6.750984,17.828255,6.718332,17.870818
6.652745,17.847387,6.683624,17.8732
6.652745,17.847387,6.648975,17.875284
6.652745,17.847387,6.614822,17.87707
6.554302,17.865417,6.584002,17.878538
6.554302,17.865417,6.555433,17.879983
6.554302,17.865417,6.527532,17.881682
6.455666,17.882318,6.497298,17.884053
6.455666,17.882318,6.465639,17.887163
6.455666,17.882318,6.433309,17.891022
6.35685,17.898056,6.400652,17.895658
6.35685,17.898056,6.368545,17.90096
6.35685,17.898056,6.339291,17.90617
6.35685,17.898056,6.311628,17.911457
6.257866,17.912601,6.284726,17.916918
6.257866,17.912601,6.258182,17.922585
6.257866,17.912601,6.231803,17.928455
6.158726,17.92592,6.205497,17.93451
6.158726,17.92592,6.179221,17.940723
6.158726,17.92592,6.151881,17.9473
6.158726,17.92592,6.121649,17.954557
6.059443,17.937984,6.089803,17.961959
6.059443,17.937984,6.056994,17.969126
6.059443,17.937984,6.023495,17.975801
5.960026,17.948761,5.989395,17.981806
5.960026,17.948761,5.954702,17.986996
5.960026,17.948761,5.919464,17.991247
5.860491,17.958231,5.883895,17.994569
5.860491,17.958231,5.848223,17.997079
5.760848,17.966465,5.812554,17.998876
5.760848,17.966465,5.776952,17.999987
5.760848,17.966465,5.741451,18.000442
5.661111,17.973572,5.711262,18.000305
5.661111,17.973572,5.691455,17.999645
5.661111,17.973572,5.680074,17.998839
5.661111,17.973572,5.673473,17.998124
5.661111,17.973572,5.661987,17.99755
5.661111,17.973572,5.640573,17.996645
5.561293,17.979656,5.612285,17.995032
5.561293,17.979656,5.580558,17.99285
5.561293,17.979656,5.547324,17.990415
5.561293,17.979656,5.520542,17.988327
5.461406,17.984831,5.503597,17.986949
5.461406,17.984831,5.49391,17.986132
5.461406,17.984831,5.487671,17.985629
5.461406,17.984831,5.474461,17.984968
5.461406,17.984831,5.451664,17.983018
5.461406,17.984831,5.422663,17.980011
5.361465,17.989202,5.390664,17.976353
5.361465,17.989202,5.357461,17.972542
5.361465,17.989202,5.323901,17.968967
5.26148,17.99288,5.290317,17.965832
5.26148,17.99288,5.256804,17.963262
5.26148,17.99288,5.223358,17.961323
5.161467,17.995972,5.18993,17.960071
5.161467,17.995972,5.156462,17.959556
5.161467,17.995972,5.122894,17.959826
5.061437,17.998585,5.089176,17.960871
5.061437,17.998585,5.055249,17.962816
5.061437,17.998585,5.021059,17.96564
4.961404,18.000828,4.986571,17.969247
4.961404,18.000828,4.951906,17.97392
4.961404,18.000828,4.917241,17.979491
4.861374,18.002771,4.882678,17.985834
4.861374,18.002771,4.848265,17.992831
4.861374,18.002771,4.814016,18.000395
4.76135,18.004435,4.78097,18.008195
4.76135,18.004435,4.751255,18.015486
4.76135,18.004435,4.723453,18.02243
4.661328,18.005831,4.69662,18.028997
4.661328,18.005831,4.669008,18.035353
4.661328,18.005831,4.638572,18.041501
4.561311,18.006975,4.606579,18.047198
4.561311,18.006975,4.573733,18.052523
4.561311,18.006975,4.540265,18.057169
4.461298,18.007883,4.506271,18.061008
4.461298,18.007883,4.47178,18.063935
4.461298,18.007883,4.436779,18.065858
4.361287,18.00857,4.401232,18.066678
4.361287,18.00857,4.369873,18.06631
4.361287,18.00857,4.348177,18.064933
4.361287,18.00857,4.334811,18.063551
4.361287,18.00857,4.326901,18.062608
4.361287,18.00857,4.315188,18.061169
4.26128,18.009052,4.294059,18.058672
4.26128,18.009052,4.266497,18.055427
4.26128,18.009052,4.235184,18.051551
4.161275,18.009344,4.202086,18.047131
4.161275,18.009344,4.174724,18.042879
4.161275,18.009344,4.156714,18.03942
4.161275,18.009344,4.146076,18.037172
4.161275,18.009344,4.139677,18.035774
4.161275,18.009344,4.135019,18.034744
4.161275,18.009344,4.123705,18.032384
4.061274,18.009459,4.103516,18.028577
4.061274,18.009459,4.077379,18.024122
4.061274,18.009459,4.047628,18.019494
4.061274,18.009459,4.016034,18.01505
3.961274,18.009415,3.983562,18.011009
3.961274,18.009415,3.950631,18.007515
3.961274,18.009415,3.917407,18.004675
3.861277,18.009224,3.883935,18.002574
3.861277,18.009224,3.850205,18.001284
3.861277,18.009224,3.816187,18.000884
3.761282,18.008904,3.781849,18.001452
3.761282,18.008904,3.74717,18.003072
3.761282,18.008904,3.712266,18.005752
3.661289,18.008467,3.677315,18.009313
3.661289,18.008467,3.642429,18.013628
3.561297,18.007931,3.607666,18.018626
3.561297,18.007931,3.573828,18.024252
3.561297,18.007931,3.543419,18.02977
3.561297,18.007931,3.515042,18.034903
3.461306,18.007311,3.487726,18.039704
3.461306,18.007311,3.460034,18.044266
3.461306,18.007311,3.429564,18.048718
3.361316,18.00662,3.397493,18.052778
3.361316,18.00662,3.364546,18.056296
3.361316,18.00662,3.331135,18.059335
3.261328,18.005875,3.297473,18.061959
3.261328,18.005875,3.263671,18.064232
3.261328,18.005875,3.229788,18.066208
3.16134,18.005091,3.195858,18.067934
3.16134,18.005091,3.161895,18.069448
3.16134,18.005091,3.127912,18.070782
3.061352,18.004282,3.093914,18.071963
3.061352,18.004282,3.059906,18.073009
3.061352,18.004282,3.025889,18.073937
2.961364,18.003464,2.991866,18.074762
2.961364,18.003464,2.957837,18.075495
2.961364,18.003464,2.923804,18.076146
2.861376,18.002651,2.889768,18.076722
2.861376,18.002651,2.85573,18.077228
2.861376,18.002651,2.821691,18.077623
2.761388,18.00186,2.787658,18.077931
2.761388,18.00186,2.753629,18.078245
2.761388,18.00186,2.719602,18.078501
2.6614,18.001104,2.68558,18.078704
2.6614,18.001104,2.651562,18.078852
2.6614,18.001104,2.61755,18.078938
2.56141,18.000401,2.583544,18.078981
2.56141,18.000401,2.549543,18.078988
2.56141,18.000401,2.515547,18.078947
2.46142,17.999763,2.481554,18.078859
2.46142,17.999763,2.447561,18.078725
2.46142,17.999763,2.413568,18.078547
2.361428,17.999199,2.379576,18.078324
2.361428,17.999199,2.345585,18.078056
2.361428,17.999199,2.311594,18.077743
2.261436,17.998705,2.277605,18.077386
2.261436,17.998705,2.243617,18.076984
2.161442,17.998281,2.209631,18.076538
2.161442,17.998281,2.175646,18.076048
2.161442,17.998281,2.141663,18.075513
2.061448,17.997921,2.107681,18.074934
2.061448,17.997921,2.073701,18.074313
2.061448,17.997921,2.039721,18.073651
1.961452,17.997625,2.005741,18.072946
1.961452,17.997625,1.97176,18.072199
1.961452,17.997625,1.937777,18.07141
1.861456,17.997387,1.90379,18.070578
1.861456,17.997387,1.869799,18.0697
1.861456,17.997387,1.835805,18.068779
1.761459,17.997206,1.80181,18.067811
1.761459,17.997206,1.767814,18.066798
1.761459,17.997206,1.733817,18.065742
1.66146,17.997078,1.699819,18.064641
1.66146,17.997078,1.665821,18.063497
1.66146,17.997078,1.631823,18.062311
1.561462,17.997,1.597821,18.061124
1.561462,17.997,1.563822,18.059867
1.561462,17.997,1.529825,18.058565
1.461462,17.996969,1.495831,18.057214
1.461462,17.996969,1.461845,18.055885
1.461462,17.996969,1.427865,18.05479
1.361462,17.996983,1.393846,18.054089
1.361462,17.996983,1.359721,18.053928
1.361462,17.996983,1.325545,18.054268
1.261461,17.997038,1.29144,18.054806
1.261461,17.997038,1.25741,18.055297
1.261461,17.997038,1.223416,18.055608
1.16146,17.997131,1.189437,18.055781
1.16146,17.997131,1.15546,18.055847
1.16146,17.997131,1.121482,18.055826
1.061458,17.997259,1.087499,18.055732
