ref x,ref y),x,y0.000000,0.000000,0.000014,0.000001
0.000000,0.000000,0.012304,0.000069
0.000000,0.000000,0.033841,0.000267
0.100005,0.000314,0.060371,0.000571
0.100005,0.000314,0.089253,0.000985
0.100005,0.000314,0.119237,0.001486
0.100005,0.000314,0.149736,0.002038
0.200009,0.000626,0.180466,0.002647
0.200009,0.000626,0.211298,0.003237
0.200009,0.000626,0.242175,0.003683
0.300014,0.000931,0.273072,0.003915
0.300014,0.000931,0.303977,0.003925
0.300014,0.000931,0.334883,0.003922
0.400019,0.001228,0.365787,0.003837
0.400019,0.001228,0.396691,0.003670
0.400019,0.001228,0.427593,0.003446
0.500023,0.001512,0.458490,0.003223
0.500023,0.001512,0.489382,0.002993
0.500023,0.001512,0.520271,0.002741
0.600027,0.001781,0.551156,0.002517
0.600027,0.001781,0.582039,0.002308
0.600027,0.001781,0.612919,0.002094
0.600027,0.001781,0.643798,0.001929
0.700031,0.002032,0.674675,0.001787
0.700031,0.002032,0.705552,0.001649
0.700031,0.002032,0.736427,0.001580
0.800034,0.002262,0.767302,0.001542
0.800034,0.002262,0.798176,0.001519
0.800034,0.002262,0.829049,0.001504
0.900037,0.002467,0.859921,0.001498
0.900037,0.002467,0.890793,0.001498
0.900037,0.002467,0.921665,0.001469
1.000040,0.002646,0.952536,0.001433
1.000040,0.002646,0.983407,0.001393
1.000040,0.002646,1.014277,0.001340
1.000040,0.002646,1.045147,0.001282
1.100042,0.002794,1.076017,0.001221
1.100042,0.002794,1.106887,0.001155
1.100042,0.002794,1.137757,0.001085
1.200044,0.002909,1.168627,0.001014
1.200044,0.002909,1.199496,0.000942
1.200044,0.002909,1.230365,0.000868
1.300045,0.002987,1.261235,0.000792
1.300045,0.002987,1.292104,0.000721
1.300045,0.002987,1.322973,0.000648
1.400046,0.003027,1.353843,0.000575
1.400046,0.003027,1.384714,0.000507
1.400046,0.003027,1.415586,0.000438
1.400046,0.003027,1.446458,0.000371
1.500046,0.003024,1.477332,0.000309
1.500046,0.003024,1.508207,0.000248
1.500046,0.003024,1.539082,0.000187
1.600045,0.002975,1.569959,0.000128
1.600045,0.002975,1.600837,0.000069
1.600045,0.002975,1.631716,0.000010
1.700043,0.002879,1.662597,-0.000050
1.700043,0.002879,1.693478,-0.000109
1.700043,0.002879,1.724360,-0.000169
1.800041,0.002730,1.755244,-0.000230
1.800041,0.002730,1.786128,-0.000292
1.800041,0.002730,1.817014,-0.000355
1.800041,0.002730,1.847900,-0.000418
1.900038,0.002528,1.878787,-0.000481
1.900038,0.002528,1.909676,-0.000545
1.900038,0.002528,1.940565,-0.000610
2.000034,0.002268,1.971454,-0.000674
2.000034,0.002268,2.002344,-0.000739
2.000034,0.002268,2.033235,-0.000802
2.100029,0.001947,2.064126,-0.000867
2.100029,0.001947,2.095018,-0.000929
2.100029,0.001947,2.125910,-0.000992
2.200024,0.001563,2.156802,-0.001054
2.200024,0.001563,2.187694,-0.001115
2.200024,0.001563,2.218587,-0.001174
2.200024,0.001563,2.249479,-0.001234
2.300017,0.001113,2.280371,-0.001293
2.300017,0.001113,2.311263,-0.001350
2.300017,0.001113,2.342154,-0.001408
2.400009,0.000593,2.373045,-0.001463
2.400009,0.000593,2.403936,-0.001518
2.400009,0.000593,2.434826,-0.001573
2.500000,-0.000000,2.465715,-0.001627
2.500000,-0.000000,2.496604,-0.001680
2.500000,-0.000000,2.527492,-0.001734
2.599990,-0.000665,2.558379,-0.001785
2.599990,-0.000665,2.589265,-0.001835
2.599990,-0.000665,2.620151,-0.001885
2.699979,-0.001391,2.651036,-0.001933
2.699979,-0.001391,2.681920,-0.001981
2.699979,-0.001391,2.712803,-0.002028
2.699979,-0.001391,2.743685,-0.002073
2.799967,-0.002162,2.774566,-0.002116
2.799967,-0.002162,2.805447,-0.002159
2.799967,-0.002162,2.836327,-0.002199
2.899955,-0.002963,2.867206,-0.002238
2.899955,-0.002963,2.898084,-0.002276
2.899955,-0.002963,2.928962,-0.002309
2.999943,-0.003780,2.959840,-0.002341
2.999943,-0.003780,2.990717,-0.002371
2.999943,-0.003780,3.021593,-0.002399
3.099931,-0.004596,3.052469,-0.002426
3.099931,-0.004596,3.083346,-0.002451
3.099931,-0.004596,3.114221,-0.002474
3.099931,-0.004596,3.145097,-0.002496
3.199919,-0.005397,3.175973,-0.002515
3.199919,-0.005397,3.206850,-0.002532
3.199919,-0.005397,3.237726,-0.002546
3.299907,-0.006169,3.268603,-0.002559
3.299907,-0.006169,3.299480,-0.002570
3.299907,-0.006169,3.330357,-0.002579
3.399896,-0.006894,3.361235,-0.002586
3.399896,-0.006894,3.392114,-0.002589
3.399896,-0.006894,3.422994,-0.002590
3.499886,-0.007559,3.453874,-0.002588
3.499886,-0.007559,3.484755,-0.002581
3.499886,-0.007559,3.515637,-0.002573
3.499886,-0.007559,3.546519,-0.002560
3.599877,-0.008149,3.577403,-0.002543
3.599877,-0.008149,3.608288,-0.002525
3.599877,-0.008149,3.639173,-0.002499
3.699870,-0.008648,3.670059,-0.002468
3.699870,-0.008648,3.700947,-0.002434
3.699870,-0.008648,3.731835,-0.002394
3.799864,-0.009041,3.762724,-0.002349
3.799864,-0.009041,3.793614,-0.002301
3.799864,-0.009041,3.824505,-0.002240
3.899860,-0.009313,3.855396,-0.002173
3.899860,-0.009313,3.886288,-0.002100
3.899860,-0.009313,3.917181,-0.002018
3.899860,-0.009313,3.948074,-0.001930
3.999857,-0.009449,3.978968,-0.001836
3.999857,-0.009449,4.009862,-0.001732
3.999857,-0.009449,4.040756,-0.001621
4.099858,-0.009434,4.071650,-0.001504
4.099858,-0.009434,4.102545,-0.001378
4.099858,-0.009434,4.133439,-0.001246
4.199861,-0.009253,4.164334,-0.001108
4.199861,-0.009253,4.195228,-0.000955
4.199861,-0.009253,4.226121,-0.000795
4.299866,-0.008890,4.257015,-0.000626
4.299866,-0.008890,4.287906,-0.000425
4.299866,-0.008890,4.318797,-0.000213
4.299866,-0.008890,4.349687,0.000011
4.399874,-0.008331,4.380576,0.000251
4.399874,-0.008331,4.411464,0.000502
4.399874,-0.008331,4.442351,0.000766
4.499886,-0.007559,4.473238,0.001054
4.499886,-0.007559,4.504123,0.001354
4.499886,-0.007559,4.535007,0.001678
